Scoota Mart Category,New Product Category,Checked,Remove,Product Id (Don't Modify),Product Name,Added on (D-dd/mm/YY HH:MM:SS),Barcode (applicable only if variable combinations not used),Product Id,Model,Short Description,Product Keywords (will be used while searching for products in website),Is Hidden? (Y/N),Cost Price,Web Price,Weight,Reorder Quantity,Extra Shipping Cost,Bonus Points,"Discount Type ('%' for %,'Value' for Discount Value,'Exact' for Exact Discount Price)",Discount (value in this field depends on the Discount Type),Apply Tax? (Y/N),Variable Stock Allowed? (Y/N) (Dont't Modify),Fixed Web Stock (applicable only if Variable Stock Allowed is 'N'),Preorder Allowed? (Y/N),Maximum number of times preorder will be allowed? (applicable only if Preorder is Y),In Stock Date (applicable only if preorder is Y)  (D-dd/mm/YY),Product Deposit %,Product deposit message (will be considered only if Product deposit is >0),Activate Buy link (Y/N),Activate Enquire link (Y/N),Heading to be shown for size chart (applicable only if size chart is managed),Show Variable in new row in product details page? (Y / N),Allow Stock Notification?,Hide Product when out of stock?,Allow ordering even if out of stock (Y/N)?,Allow free Delivery? (Y/N),Caption to be displayed for Qty,"Qty type (Normal,Dropdown)","Value to be displayed in dropdown box. Seperate using comma (,) (applicable only if qty type is Dropdown",Prefix to be used for Qty (applicable only if Qty type is Drop down box),Suffix to be used for Qty (applicable only if Qty type is Drop down box),Prefix for Normal price,Suffix for Normal price,Prefix for From price,Suffix for From price,Prefix for Special offer price,Suffix for Special offer price,Prefix for Discount,Suffix for Discount,Prefix for You Save Price,Suffix for You Save Price,Caption for No Price,Show Price Promise button in details page? (Y/N),Show Sale Icon (Y/N),Caption for sale icon (applicable only if Sale icon is Y),Show New Icon (Y/N),Caption for new icon (applicable only if New icon is Y),Variable Combination Image Allowed (Don't Modify),Unique Ids of Images from Image gallery. Seperate Id's using '=>' (applicable only if Variable Combination Image is 'N'. Already assigned Images which are not specified in this column will be unassigned automatically before saving the current id's,Variable Combination Price Allowed (Don't Modify),Allow Bulk Discount (Y/N),"Format (Qty1=>Price1,Qty2=>Price2) (applicable only if Variable combination price allowed is 'N')"
Inactive Product,,N/A,Yes,P-532585,Pride LL 805 Wall Hugger Rise Recline Chair,D-09/12/2013 08:33:05,,Pride,New LL 805 Rise Recline Chair,The wall hugger feature of this chair means that it can be placed very close to the wall and still be able to recline fully.,"Pride LL 805, LL 805 Wall Hugger, Wall Hugger, Pride wall hugger, LL 805 Pride lift chair",Y,355,1302.23,40,0,0,426,Exact,427.06,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313370,N,N,
Inactive Product,,N/A,Yes,P-533136,Pride Maxima 3 Heavy Duty Mobility Scooter,D-09/12/2013 08:34:50,,Pride,Pride Maxima 3 wheel scooter,The Pride Maxima 3 Heavy Duty Mobility scooter - With  FREE Insurance. WOW  BEST Price & Service.,"pride maxima 3 wheel heavy duty mobility scooter,heavy duty scooters,pride scooters,pride maxima 3 wheel scooter,pride maxima heavy duty scooter,mobility scooter",Y,1653,4451.04,75,0,0,1990,Exact,1984.93,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312186=>313410=>314282=>314281=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-533137,Pride Maxima 4 Wheel Heavy Duty Mobility Scooter,D-09/12/2013 08:34:51,,Pride,Pride Maxima 4 wheel Heavy Duty Mobility scooter,Pride Maxima 4 Heavy Duty Mobility Scooter - Outstanding performance always a smooth ride and FREE Insurance.,"pride maxima 4 wheel mobility scooter,pride maxima heavy duty mobility scooter,heavy duty mobility scooters,pride maxima heavy duty mobility scooter,mobility scooter,",Y,1678,3503.69,75,0,0,2015,Exact,1994.96,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311961=>314296=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-532770,Pride Maxima Mobility Scooter Owners Manual,D-09/12/2013 08:33:30,,Pride,Maxima,Pride Maxima Mobility Scooter Owners Manual,"pride maxima mobility scooter owners manual, mobility scooter owners manual,mobility scooter,pride maxima,pride mobility scooter,",Y,0,5,0,0,0,0,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314576,N,N,
Inactive Product,,N/A,Yes,P-533959,Pride Ranger Mobility Scooter owners Manual,D-09/12/2013 08:36:28,,Pride,Pride Ranger owners manual,Pride Ranger Mobility Scooter owners Manual,"pride ranger mobility scooter owners manual,mobility scooter owners manual,ranger mobility scooter owners manual,mobility scooter,owners manual,",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314577,N,N,
Inactive Product,,N/A,Yes,P-533994,Pride T3 Liftchair Owners Manual,D-09/12/2013 08:36:29,,Pride,Pride T3 owners manual,Pride T3 Liftchair Owners Manual,"Pride T3 liftchair owners manual,Pride liftchair owners manual,Pride T3 rise and recline chair owners manual,pride owners manual,Pride T3,",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314624,N,N,
Inactive Product,,N/A,Yes,P-533489,Quantum 600 Powerchair,D-09/12/2013 08:35:37,,Pride,Quantum 600 Powerchair,Quantum 600 Powerchair - delivers the stability of Mid-Wheel 6 design and manoeuvrability along with a powerful drivetrain for enhanced performance and torque.,"quantum 600 powerchair,pride powerchair,Q600,Q600 powerchair,powerchairs,",Y,0,4045.03,75.5,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,N,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314150=>314149=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-532676,Quantum 610 Powerchair,D-09/12/2013 08:33:18,,Pride,Quantum 610 Powerchair,Quantum 610 Powerchair - ultimate choice for users who demand the superb stability of Mid-Wheel 6® Design and tight-quarter manoeuvrability.,"Quantum 610 powerchair,pride powerchair,Q610, Q610 powerchair,Pride powerchair",Y,0,3062.6,62,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,N,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314146=>314147=>314148=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-533021,The Go-Chair Travel chair from Pride,D-09/12/2013 08:34:22,,Pride,Go-Chair travel chair,The Go-Chair Travel Chair from Pride Mobility - This is the first travel chair to combine super portability excellent manoevrability and style.,"pride go chair,pride go chair travel chair from pride,go chair travel chair,travel chair,pride go travel powerchair,",Y,737,1789.44,40.5,0,0,890,Exact,892.22,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312238=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-533019,The Jazzy Select 6 Powerchair from Pride,D-09/12/2013 08:34:22,,Pride,Jazzy Select 6,"The Jazzy Select 6 Powerchair from Pride Mobility - Provides maximum front stability, superior performace indoors and out.","jazzy select 6 powerchair,jazzy select 6 powerchair from pride,pride powerchairs,jazzy powerchair,jazzy select 6,",Y,940,2315.75,80,0,0,1130,Exact,1132.82,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312235=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-532987,The Pride Maxima 4 Heavy Duty Mobility Scooter,D-09/12/2013 08:34:14,,Pride,Pride Maxima 4,The Pride Maxima 4 Heavy Duty Mobility Scooter -  FREE Insurance.,"pride maxima 4 heavy duty scooter,maxima 4,pride maxima scooter,heavy duty scooters",Y,1678,3503.69,125,0,0,2015,Exact,2020.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312208,N,N,
Inactive Product,,N/A,Yes,P-533139,The Pride Ranger 8 mph Mobility Scooter,D-09/12/2013 08:34:52,,Pride,Pride Ranger mobility scooter,"The Pride Ranger 8 mph Mobility Scooter - Ultimate top of the range, all-terrain Mobility Scooter,Used by the National Parks,FREE Engineered delivery","Pride ranger mobility scooter,ranger mobility scooter,mobility scooter,8mph mobility scooter,large mobility scooter,all terain mobility scooter,",Y,2530,3909.7,125,0,0,3050,Exact,3057.59,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311959=>314390=>314392=>314265,N,N,
Inactive Product,,N/A,Yes,P-533023,The Pride T3 versatile lift and recline chair,D-09/12/2013 08:34:23,,Pride,T3,The Pride T3 Versatile and comfortable lift and recline Chair - With Infinite position Lift and recline control.,"pride T3 lift and recline chair,T3 rise and recline chair,rise and recline chairs,pride rise and recline chair,lift chairs",Y,510,1353.36,75,0,0,612,Exact,613.52,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312242=>312243=>312244,N,N,
Inactive Product,,N/A,Yes,P-533025,Pride Colt Deluxe Mobility Scooter,D-09/12/2013 08:34:23,,Pride Colt Deluxe Scooter,Pride Colt Deluxe Mobility Scooter,"The Pride Colt Deluxe Mobility Scooter - The Sleek, Sporty Colt Deluxe Mobility Scooter delivers smooth performance and all new features. FREE Insurance.","pride colt deluxe mobility scooter,pride colt deluxe,pride scooters,pride colt deluxe,mobility scooter, pride mobility, pride cot deluxe, colt deluxe mobility scooter, colt pride scooter",Y,812,2505.21,75,0,0,975,Exact,950.36,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,Y,"*** A Brilliant Comfortable Mobility Scooter. Great Looks easy to drive, You Must Consider this Scooter ***",N,,N,314266=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-533945,Pride Colt ES10 Mobility Scooter,D-09/12/2013 08:36:26,,Pride Colt ES10,Pride Colt ES10,Economy class scooter with great outdoor stability and impressive features,"pride mobility scooters, pride es10 scooter, pride colt scooter, pride es10 colt mobility scooter",Y,555,2355.85,0,0,0,699,Exact,685.7,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,Y,*** Brilliant New Mobility Scooter *** All you will Need,N,314421=>314425=>314424=>314423=>314422,N,N,
Inactive Product,,N/A,Yes,P-533221,Mobility Scooter Puncture Sealant Pump,D-09/12/2013 08:35:14,,PUNC/P,,Mobility Scooter Puncture Sealant Pump,,Y,0,70.17,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,,N,N,
Inactive Product,,N/A,Yes,P-533220,Mobility Scooter Liquid Puncture Sealant 25 Litre Drum,D-09/12/2013 08:35:13,,PUNC25,,Mobility Scooter Liquid Puncture Sealant 25 Litre Drum,,Y,0,170.42,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,,N,N,
Inactive Product,,N/A,Yes,P-532752,Bentley Belt Bathlift,D-09/12/2013 08:33:29,,R A Mobility,Bentley Bathlift,Bentley Belt Bathlift - This easy to install Bathlift allows you to go right to the bottom of the bath for a great bathing experience.,"Bathlift, Bath lift, Bentley Belt Bathlift,Belt Bathlift,Belt bath lifter, bath lifter, bathlifter",Y,410,1201.98,0,0,0,599,Exact,600.49,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314322=>314323=>314321,N,N,
Inactive Product,,N/A,Yes,P-533302,5 ft Roll-Up Ramp,D-09/12/2013 08:35:23,,R005,,5 ft Roll-Up Ramp,,Y,0,90.22,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314948=>314949,N,N,
Inactive Product,,N/A,Yes,P-533698,Flamingo Bathing/Toilet Chair,D-09/12/2013 08:35:53,,R82,88000size-NL,Flamingo Bathing/Toilet Chair available in four sizes and is available for children and youngsters.,"Flamingo Bathing chair,flamingo toilet chair,childrens bathing chair,childrens toilet chair,pediatric bathing chair",Y,824,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314654,N,N,
Inactive Product,,N/A,Yes,P-532510,Manatee Bathing Chair,D-09/12/2013 08:32:57,,R82,8820xx,Manatee Bathing Chair is designed to place the user in exactly the right sitting position.,"manatee bathing chair,manatee,childrens bathing chair,pediatric bathing chairs,",Y,0,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314661,N,N,
Inactive Product,,N/A,Yes,P-533998,Orca Bath Tub,D-09/12/2013 08:36:30,,R82,87520,Orca Bath Tub is mounted on a frame. The frame is height adjustable and can fit the height of carer.,"orca bath tub,bath tub,childrens bath tubs,childrens bathing,pediatric bathing aids",Y,0,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314662,N,N,
Inactive Product,,N/A,Yes,P-533999,Penguin Bath Support,D-09/12/2013 08:36:30,,R82,87702,Penguin Bath Support,"penguin bath support,bath support,children bathing aids,childrens bathing,bathing,",Y,0,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314663,N,N,
Inactive Product,,N/A,Yes,P-532857,Stingray Buggy,D-09/12/2013 08:33:46,,R82,870xxxx,Stingray Buggy with stylish colours and a futuristic design.,"stingray buggy,childrens buggy,buggy,stingray,buggies,strollers,",Y,0,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314664,N,N,
Inactive Product,,N/A,Yes,P-532683,Swan Toilet and Bathing Chair,D-09/12/2013 08:33:18,,R82,Swan,Swan Toilet and Bathing Chair smooth fiberglass shell which makes it easy to clean.,"swan toilet/bathing chair,swan toilet seat,swan bathing chair,swan bathing,swan toilet seat,childrens toilet/bathing chair,chilrens toilet chair",Y,0,0,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311758,N,N,
Inactive Product,,N/A,Yes,P-533291,Rascal 850 Mobility Scooter,D-09/12/2013 08:35:21,,RASCAL 850,,Rascal 850,,Y,0,3503.69,0,0,0,0,Exact,1348.35,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314818,N,N,
Inactive Product,,N/A,Yes,P-533265,Reflective Adhesive Tape,D-09/12/2013 08:35:19,,RAT,,Reflective Adhesive Tape,,Y,0,6.9,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314888,N,N,
Inactive Product,,N/A,Yes,P-533185,Bath Wizard Bath Lift,D-09/12/2013 08:35:01,,RBF,Bath Wizard BathLift,"Bath Wizard Bath Lift - A comfortable bath seat, that uses a hydraulic piston to gently and slowly lower the user down in the bath.","bath wizard bath lift,bath wizard bathlift,bathlift,bath lift,bath wizard.",Y,232,500.24,8,0,0,319,Exact,319.79,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312490=>312491=>312492=>314384=>314383,N,N,
Inactive Product,,N/A,Yes,P-532939,Shoprider Cadiz 8mph Mobility Scooter,D-09/12/2013 08:34:06,,RMA,Shoprider Cadiz Scooter,"Shoprider Cadiz, 8mph Scooter, from Roma Medical Gives Great Performance from Leading Manufacturer at a very affordable price","shoprider cadiz 8mph scooter from roma,roma cadiz 8mph scooter,large scooters,8mph scooters,cadiz scooter,mobility scooter,",Y,979,3006.46,150,0,0,1199,Exact,1142.84,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311858=>314390=>314392=>314265,N,N,
Inactive Product,,N/A,Yes,P-532864,Shoprider Torino Heavy Duty 8mph Mobility Scooter,D-09/12/2013 08:33:49,,RMA,Shoprider Torino,"Shoprider Torino Heavy Duty 8 mph Mobility scooter - Heavy Duty three wheel mobility Scooter, Loads of room and comfort. FREE Engineer Delivery.","shoprider torino heavy duty 8mph mobility scooter,mobility scooter,torino heavy duty mobility scooter,shoprider torino mobility scooter,shoprider mobility scooter,",Y,1399,3403.44,200,0,0,1749,Exact,1513.76,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311897=>314390=>314392=>314265,N,N,
Inactive Product,,N/A,Yes,P-532863,Shoprider Vienna Electric Wheelchair,D-09/12/2013 08:33:49,,RMA,Vienna,Shoprider Vienna Electric Wheelchair - ideal for Indoor use.,"shoprider vienna electric wheelchair,vienna electric wheelchair, roma electric wheelchairs,shoprider electric wheelchairs",Y,649,2003.97,50,0,0,875,Exact,827.05,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311786=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-533973,Alcora Mobility Scooter Owners Manual,D-09/12/2013 08:36:29,,Roma,Alcora,Alcora Mobility Scooter Owners Manual,"Alcora mobility scooter owners manual,roma medical mobility scooter owners manual,alcora mobility scooter, mobility scooter owners manual",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314595,N,N,
Inactive Product,,N/A,Yes,P-532973,Dalerise 18 Rise and Recline Chair,D-09/12/2013 08:34:12,,Roma,5918B/5918P,The Dalerise Rise and Recline Armchair with Button or Pillow Back 18,"dalerise rise and recline armchair,rise and recline chair,lift chairs,roma rise and recline chairs,dalerise lift chair",Y,505,1253.11,56,0,0,679,Exact,680.69,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311792,N,N,
Inactive Product,,N/A,Yes,P-532936,Dalerise 20 Rise and Recline Chair,D-09/12/2013 08:34:06,,Roma,5920B/5920P,"The Dalerise Rise and Recline Armchair unique design does away with the metal scissors type of action used on other rise recline chairs enabling the motors to use 10 times less power, thereby preserving motor life and increasing reliability.","dalerise rise and recline armchair,rise and recline chairs,dalerise lift chair,lift chairs from roma medical,lifter chairs",Y,505,1253.11,56,0,0,679,Exact,680.69,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,311790,N,N,
Inactive Product,,N/A,Yes,P-532704,Deluxe Lightweight Transit Wheelchair,D-09/12/2013 08:33:22,,Roma,1530,Deluxe Light Weight Transit Wheelchair - With FREE  Cushion.,"roma 1530 transit wheelchair,transit wheelchair,lightweight transit wheelchair,roma 1530 wheelchair,",Y,115.5,335.83,13,0,0,153,Exact,159.39,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,Y,When Quality matters - This chair Delivers  ** PLUS FREE CUSHION INCLUDED ***,N,314244=>314328=>314385=>314386=>314387=>314388,N,N,
Inactive Product,,N/A,Yes,P-533972,Lyon S146 Mobility Scooter Owners Manual,D-09/12/2013 08:36:29,,Roma,Lyon S146 owners manual,Lyon S146 Mobility Scooter Owners Manual,"Lyon S146 mobility scooter owners manual,Lyon mobility scooter owners manual,Lyon mobility scooter,mobility scooter owners manual,Lyon mobility scooter manual",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314052,N,N,
Inactive Product,,N/A,Yes,P-533192,Marbella Powerchair from Roma Medical,D-09/12/2013 08:35:05,,Roma,Marbella Powerchair from Roma Medical,Marbella Powerchair from Roma Medical -Roma's new Marbella adjustable power chair is suitable for both indoor and outdoor use.,"marbella powerchair,marbella powerchair from roma,powerchairs,electric wheelchairs,marbella electric wheelchair",Y,939,2400.96,80,0,0,1253,Exact,1256.12,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312554=>314385=>314386=>314387=>314389,N,N,
Inactive Product,,N/A,Yes,P-533663,Roma Sorrento Mobility Scooter,D-09/12/2013 08:35:51,,Roma,Roma Sorrento Mobility Scooter,Roma Sorrento Mobility Scooter - The Roma Sorrento features a clever design which provides fantastic legroom - ideal for those who struggle to bend their knees or with long legs.,"Roma Sorrento mobility scooter,mini mobility scooter,travel scooter,Sorrento mobility scooter,Roma scooters,mobility scooter,",Y,689,2505.21,70,0,0,1095,Exact,926.3,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313989=>313587=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-533834,Sena Powerchair from Roma Medical,D-09/12/2013 08:36:07,,Roma,Sena,Sena Powerchair from Roma Medical - Articulating front and rear wheel axles provide a more comfortable ride for the user.,"sena powerchair,shoprider sena powerchair,powerchair,roma powerchair,Roma Sena powerchair",Y,919,2404.97,63,0,0,1279,Exact,1282.18,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314021=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-533981,Shoprider Cadiz Mobility Scooter owners manual,D-09/12/2013 08:36:29,,Roma,Cadiz owners manual,Shoprider Cadiz Mobility Scooter owners manual,"shoprider cadiz mobility scooter owners manual,cadiz mobility scooter owners manual,shoprider owners manual,mobility scooter owners manual,shoprider cadiz,",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314605,N,N,
Inactive Product,,N/A,Yes,P-533955,Shoprider Cameo Mobility Scooter Owners Manual,D-09/12/2013 08:36:28,,Roma,Shoprider Cameo Owners Manual,Shoprider Cameo Mobility Scooter Owners Manual,"shoprider cameo mobility scooter owners manual,cameo mobility scooter owners manual,mobility scooter owners manual,shoprider owners manual,mobility scooters manuals",Y,0,5.01,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314569,N,N,
Inactive Product,,N/A,Yes,P-533125,Shoprider Deluxe mobility scooter,D-09/12/2013 08:34:47,,Roma,Shoprider Deluxe,The Shoprider Deluxe Mobility Scooter from Roma Medical - A substantial scooter for all seasons. Now with FREE Insurance.,"shoprider deluxe scooter,shoprider deluxe mid size scooter,shoprider scooters,roma scooters,shoprider deluxe mid size mobility scooter,mobility scooter,",Y,829,2705.71,75,0,0,1095,Exact,982.44,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312383=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-532640,Shoprider Deluxe Mobility Scooter Owners Manual,D-09/12/2013 08:33:13,,Roma,Deluxe owners manual,Shoprider Deluxe Mobility Scooter Owners Manual,"shoprider deluxe mobility scooter owners manual,shoprider deluxe owners manual,shoprider mobility scooter owners manual,shoprider mobility scooters,owners manual,roma mobility scooter owners manual",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314596,N,N,
Inactive Product,,N/A,Yes,P-532713,Shoprider Granada Mobility Scooter Owners Manual,D-09/12/2013 08:33:23,,Roma,Granada mobility scooter,Shoprider Granada Mobility Scooter Owners Manual,"shoprider granada mobility scooter owners manual,granada mobility scooter owners manual,owners manual,mobility scooter owners manual,shoprider owners manual",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314611,N,N,
Inactive Product,,N/A,Yes,P-533832,Shoprider Lugano Powerchair,D-09/12/2013 08:36:06,,Roma,Lugano,Shoprider Lugano Powerchair - The Lugano Powerchair is the ideal powered wheelchair for sitting in all day.,"shoprider lugano powerchair,lugano powerchair,powerchair,roma medical powerchair,lugano,roma lugano powerchair",Y,1269,3607.95,126,0,0,0,Exact,1703.22,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314016=>314385=>314386=>314389,N,N,
Inactive Product,,N/A,Yes,P-532889,Shoprider Perrero Mobility scooter,D-09/12/2013 08:33:54,,Roma,Shoprider Perrero,The Shoprider Perrero Mobility Scooter from Roma Medical - With Free insurance!,"shoprider perrero mobility scooter,shoprider perrero mid size scooter,shoprider scooters,roma mid size scooters,mobility scooter",Y,875,2906.21,75,0,0,1120,Exact,1012.52,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312382=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-533124,Shoprider Sovereign 3 Mobility Scooter,D-09/12/2013 08:34:47,,Roma,Shoprider Sovereign 3,"Shoprider Sovereign 3 Mobility Scooter - Comfortable and excellent all round scooter from Roma Medical, Now with Free Insurance wow!","shoprider sovereign mobility scooter,shoprider sovereign mid size mobility scooter,roma mid size scooters,sovereign mobility scooter,mobility scooter",Y,729,2404.97,70,0,0,940,Exact,897.22,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312381=>314390=>314392=>314391=>314269,N,N,
Inactive Product,,N/A,Yes,P-533980,Shoprider Torino Mobility Scooter Owners Manual,D-09/12/2013 08:36:29,,Roma,Shoprider Torino owners manual,Shoprider Torino Mobility Scooter Owners Manual,"shoprider torino mobility scooter owners manual,shoprider torino owners manual, shoprider mobility scooter owners manual,torino mobility scooter owners manual,mobility scooter owners manual,",Y,0,5,0,0,0,1,Exact,2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314606,N,N,
